NASDAQ,CBSX,NYSE,NASDAQ BX,NYSE Arca,startTime,totalVolume,BATS EDGA,BATS EDGX,BATS BZX,BATS BYX,NASDAQ PSX,endTime,NSX,CHX 
0.0,0.0,0.0,0.0,0.0,2014-03-13 12:42:05,79,0.0,0.0,0.0,0.0,0.0,2014-03-13 12:42:06,1.0,0.0
0.0,0.0,1.0,0.0,0.0,2014-03-13 12:42:06,2500,0.0,0.0,0.0,0.0,0.0,2014-03-13 12:42:07,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2014-03-13 12:42:07,100,1.0,0.0,0.0,0.0,0.0,2014-03-13 12:42:08,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2014-03-13 12:42:10,200,0.0,0.0,0.0,1.0,0.0,2014-03-13 12:42:11,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2014-03-13 12:42:11,570,0.0,0.0,0.0,1.0,0.0,2014-03-13 12:42:12,0.0,0.0
0.0,0.0,0.7692307692307693,0.0,0.0,2014-03-13 12:42:13,1300,0.0,0.0,0.0,0.07692307692307693,0.15384615384615385,2014-03-13 12:42:14,0.0,0.0
0.0,0.0,1.0,0.0,0.0,2014-03-13 12:42:14,400,0.0,0.0,0.0,0.0,0.0,2014-03-13 12:42:15,0.0,0.0
0.0,0.0,1.0,0.0,0.0,2014-03-13 12:42:15,200,0.0,0.0,0.0,0.0,0.0,2014-03-13 12:42:16,0.0,0.0
0.0,0.0,1.0,0.0,0.0,2014-03-13 12:42:16,600,0.0,0.0,0.0,0.0,0.0,2014-03-13 12:42:17,0.0,0.0
0.0,0.0,0.7777777777777778,0.0,0.0,2014-03-13 12:42:19,900,0.2222222222222222,0.0,0.0,0.0,0.0,2014-03-13 12:42:20,0.0,0.0
0.0,0.0,1.0,0.0,0.0,2014-03-13 12:42:23,300,0.0,0.0,0.0,0.0,0.0,2014-03-13 12:42:24,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2014-03-13 12:42:28,500,1.0,0.0,0.0,0.0,0.0,2014-03-13 12:42:29,0.0,0.0
0.0,0.0,0.25806451612903225,0.0,0.0,2014-03-13 12:42:32,3100,0.0,0.0,0.7096774193548387,0.03225806451612903,0.0,2014-03-13 12:42:33,0.0,0.0
0.0,0.0,0.5714285714285714,0.0,0.42857142857142855,2014-03-13 12:42:34,700,0.0,0.0,0.0,0.0,0.0,2014-03-13 12:42:35,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2014-03-13 12:42:46,100,0.0,0.0,1.0,0.0,0.0,2014-03-13 12:42:47,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2014-03-13 12:42:57,3990,0.724812030075188,0.22506265664160402,0.0,0.05012531328320802,0.0,2014-03-13 12:42:58,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2014-03-13 12:43:07,200,0.0,0.0,1.0,0.0,0.0,2014-03-13 12:43:08,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2014-03-13 12:43:13,30,0.0,0.0,1.0,0.0,0.0,2014-03-13 12:43:14,0.0,0.0
0.5,0.0,0.0,0.0,0.0,2014-03-13 12:43:18,200,0.0,0.0,0.5,0.0,0.0,2014-03-13 12:43:19,0.0,0.0
0.1836734693877551,0.0,0.0,0.1836734693877551,0.1836734693877551,2014-03-13 12:43:21,4900,0.08163265306122448,0.1836734693877551,0.1836734693877551,0.0,0.0,2014-03-13 12:43:22,0.0,0.0
0.4772727272727273,0.0,0.0,0.0,0.022727272727272728,2014-03-13 12:43:22,4400,0.0,0.0,0.5,0.0,0.0,2014-03-13 12:43:23,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2014-03-13 12:43:25,100,0.0,0.0,1.0,0.0,0.0,2014-03-13 12:43:26,0.0,0.0
0.0,0.0,0.0,0.0,1.0,2014-03-13 12:43:27,100,0.0,0.0,0.0,0.0,0.0,2014-03-13 12:43:28,0.0,0.0
0.9,0.0,0.0,0.1,0.0,2014-03-13 12:43:34,1000,0.0,0.0,0.0,0.0,0.0,2014-03-13 12:43:35,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2014-03-13 12:43:35,200,0.0,0.0,1.0,0.0,0.0,2014-03-13 12:43:36,0.0,0.0
0.0,0.0,0.0,0.0,0.21530308049022856,2014-03-13 12:43:37,6038,0.08578999668764492,0.31467373302418017,0.38423318979794635,0.0,0.0,2014-03-13 12:43:38,0.0,0.0
0.3333333333333333,0.0,0.0,0.0,0.0,2014-03-13 12:43:38,300,0.0,0.0,0.6666666666666666,0.0,0.0,2014-03-13 12:43:39,0.0,0.0
0.0,0.0,1.0,0.0,0.0,2014-03-13 12:43:39,1000,0.0,0.0,0.0,0.0,0.0,2014-03-13 12:43:40,0.0,0.0
0.0,0.0,0.0,0.0,1.0,2014-03-13 12:43:45,200,0.0,0.0,0.0,0.0,0.0,2014-03-13 12:43:46,0.0,0.0
0.0,0.0,0.8333333333333334,0.0,0.0,2014-03-13 12:43:47,600,0.0,0.0,0.16666666666666666,0.0,0.0,2014-03-13 12:43:48,0.0,0.0
0.0,0.0,0.0,1.0,0.0,2014-03-13 12:43:48,80,0.0,0.0,0.0,0.0,0.0,2014-03-13 12:43:49,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2014-03-13 12:43:49,200,0.0,0.0,0.0,1.0,0.0,2014-03-13 12:43:50,0.0,0.0
0.0,0.0,0.0,0.7123287671232876,0.0,2014-03-13 12:43:51,7300,0.0,0.0,0.0,0.2876712328767123,0.0,2014-03-13 12:43:52,0.0,0.0
0.0,0.0,0.0,1.0,0.0,2014-03-13 12:43:55,100,0.0,0.0,0.0,0.0,0.0,2014-03-13 12:43:56,0.0,0.0
0.4043078464345773,0.0,0.3327489355612008,0.0,0.15742960392142832,2014-03-13 12:43:57,55898,0.09120183190811836,0.0,0.0,0.0143117821746753,0.0,2014-03-13 12:43:58,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2014-03-13 12:43:58,3000,0.3,0.0,0.2,0.4666666666666667,0.03333333333333333,2014-03-13 12:43:59,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2014-03-13 12:43:59,900,0.0,0.0,1.0,0.0,0.0,2014-03-13 12:44:00,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2014-03-13 12:44:01,1100,0.09090909090909091,0.9090909090909091,0.0,0.0,0.0,2014-03-13 12:44:02,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2014-03-13 12:44:03,1900,0.0,0.42105263157894735,0.0,0.5789473684210527,0.0,2014-03-13 12:44:04,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2014-03-13 12:44:06,100,0.0,0.0,0.0,0.0,0.0,2014-03-13 12:44:07,1.0,0.0
0.0,0.0,0.5333333333333333,0.0,0.0,2014-03-13 12:44:10,1500,0.06666666666666667,0.0,0.0,0.4,0.0,2014-03-13 12:44:11,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2014-03-13 12:44:11,200,0.5,0.0,0.0,0.5,0.0,2014-03-13 12:44:12,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2014-03-13 12:44:12,200,0.0,0.0,0.0,1.0,0.0,2014-03-13 12:44:13,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2014-03-13 12:44:17,237,0.0,0.0,1.0,0.0,0.0,2014-03-13 12:44:18,0.0,0.0
0.17793465938369576,0.0,0.010306090899721735,0.16489745439554776,0.1187261671647944,2014-03-13 12:44:20,19406,0.1597444089456869,0.09285787900649284,0.260074203854478,0.015459136349582603,0.0,2014-03-13 12:44:21,0.0,0.0
0.0,0.0,0.0,1.0,0.0,2014-03-13 12:44:23,100,0.0,0.0,0.0,0.0,0.0,2014-03-13 12:44:24,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2014-03-13 12:44:32,200,0.0,0.0,1.0,0.0,0.0,2014-03-13 12:44:33,0.0,0.0
0.0,0.0,0.0,0.8571428571428571,0.0,2014-03-13 12:44:39,700,0.0,0.14285714285714285,0.0,0.0,0.0,2014-03-13 12:44:40,0.0,0.0
0.0,0.0,0.0,0.0,0.6666666666666666,2014-03-13 12:44:40,300,0.0,0.3333333333333333,0.0,0.0,0.0,2014-03-13 12:44:41,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2014-03-13 12:44:43,4000,0.55,0.0,0.0,0.45,0.0,2014-03-13 12:44:44,0.0,0.0
0.0,0.0,1.0,0.0,0.0,2014-03-13 12:44:45,187,0.0,0.0,0.0,0.0,0.0,2014-03-13 12:44:46,0.0,0.0
0.8694516971279374,0.0,0.13054830287206268,0.0,0.0,2014-03-13 12:44:48,9192,0.0,0.0,0.0,0.0,0.0,2014-03-13 12:44:49,0.0,0.0
1.0,0.0,0.0,0.0,0.0,2014-03-13 12:44:50,100,0.0,0.0,0.0,0.0,0.0,2014-03-13 12:44:51,0.0,0.0
0.40721343873517785,0.0,0.075,0.0,0.009980237154150197,2014-03-13 12:44:52,50600,0.0,0.34970355731225294,0.1541501976284585,0.003952569169960474,0.0,2014-03-13 12:44:53,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2014-03-13 12:45:02,100,0.0,0.0,0.0,0.0,0.0,2014-03-13 12:45:03,1.0,0.0
0.21713616265980684,0.0,0.25971015106443796,0.03803958516385604,0.12236537056837068,2014-03-13 12:45:03,283389,0.04410898094139151,0.07493939426018653,0.15089505944126272,0.04869631495929623,0.043756109093860386,2014-03-13 12:45:04,0.0003528718475311321,0.0
0.0,0.0,0.0,0.0,0.0,2014-03-13 12:45:04,2500,0.0,0.0,0.0,1.0,0.0,2014-03-13 12:45:05,0.0,0.0
0.4173367806030008,0.0,0.048472140225158285,0.016001302905071152,0.08088190387003522,2014-03-13 12:45:05,49121,0.0,0.2302273976506993,0.16976445919260602,0.016286313389385396,0.02102970216404389,2014-03-13 12:45:06,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2014-03-13 12:45:12,100,0.0,1.0,0.0,0.0,0.0,2014-03-13 12:45:13,0.0,0.0
0.0,0.0,0.4666666666666667,0.4,0.0,2014-03-13 12:45:18,1500,0.0,0.0,0.0,0.0,0.0,2014-03-13 12:45:19,0.13333333333333333,0.0
0.0,0.0,0.0,1.0,0.0,2014-03-13 12:45:19,1500,0.0,0.0,0.0,0.0,0.0,2014-03-13 12:45:20,0.0,0.0
0.0,0.0,0.0,1.0,0.0,2014-03-13 12:45:20,1000,0.0,0.0,0.0,0.0,0.0,2014-03-13 12:45:21,0.0,0.0
0.0,0.0,0.0,1.0,0.0,2014-03-13 12:45:21,1500,0.0,0.0,0.0,0.0,0.0,2014-03-13 12:45:22,0.0,0.0
0.14973651029711293,0.0,0.23111118295561087,0.04849503734117875,0.0032976625392001553,2014-03-13 12:45:22,61862,0.12770359833177072,0.2852478096408134,0.07681613914842715,0.07759205974588601,0.0,2014-03-13 12:45:23,0.0,0.0
0.06166387959866221,0.0,0.459866220735786,0.06270903010033445,0.0,2014-03-13 12:45:24,9568,0.28480351170568563,0.0,0.036893812709030104,0.09406354515050168,0.0,2014-03-13 12:45:25,0.0,0.0
0.33766233766233766,0.0,0.0,0.0,0.3246753246753247,2014-03-13 12:45:30,7700,0.0,0.0,0.33766233766233766,0.0,0.0,2014-03-13 12:45:31,0.0,0.0
0.4108861599734484,0.0,0.0,0.0,0.18254231662794557,2014-03-13 12:45:33,12052,0.0,0.0,0.406571523398606,0.0,0.0,2014-03-13 12:45:34,0.0,0.0
0.0,0.0,0.0,0.9690611664295875,0.0,2014-03-13 12:45:34,11248,0.013157894736842105,0.0,0.0,0.0,0.0,2014-03-13 12:45:35,0.017780938833570414,0.0
0.16684239594316413,0.0,0.3979012903549731,0.04518752824220515,0.0969837324898328,2014-03-13 12:45:43,159336,0.05178992820203846,0.0853228397851082,0.11455038409399006,0.04016669177084902,0.001255209117839032,2014-03-13 12:45:44,0.0,0.0
0.0,0.0,0.0,0.2862241256245539,0.10706638115631692,2014-03-13 12:45:46,5604,0.28551034975017847,0.0,0.0,0.32119914346895073,0.0,2014-03-13 12:45:47,0.0,0.0
0.0,0.0,1.0,0.0,0.0,2014-03-13 12:45:47,1800,0.0,0.0,0.0,0.0,0.0,2014-03-13 12:45:48,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2014-03-13 12:45:57,100,0.0,0.0,0.0,0.0,0.0,2014-03-13 12:45:58,1.0,0.0
0.0,0.0,0.0,0.0,1.0,2014-03-13 12:45:59,1000,0.0,0.0,0.0,0.0,0.0,2014-03-13 12:46:00,0.0,0.0
0.13114754098360656,0.0,0.09836065573770492,0.03278688524590164,0.14754098360655737,2014-03-13 12:46:02,6100,0.09836065573770492,0.11475409836065574,0.18032786885245902,0.19672131147540983,0.0,2014-03-13 12:46:03,0.0,0.0
0.1459857365859631,0.0,0.20966606470570232,0.0,0.17298215542836154,2014-03-13 12:46:04,65342,0.001530409231428484,0.19589238162284595,0.2739432524256986,0.0,0.0,2014-03-13 12:46:05,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2014-03-13 12:46:05,200,0.0,0.0,0.0,0.0,0.0,2014-03-13 12:46:06,0.0,1.0
0.03581480020959491,0.0,0.0875112765302319,0.01728617808004581,0.02484888099006585,2014-03-13 12:46:07,185119,0.031990233309384775,0.7099487356781313,0.054786380652445184,0.03403216309509018,0.0,2014-03-13 12:46:08,0.0037813514550100206,0.0
0.0,0.0,0.23501762632197415,0.0,0.0,2014-03-13 12:46:08,1702,0.0,0.7649823736780259,0.0,0.0,0.0,2014-03-13 12:46:09,0.0,0.0
0.0,0.0,0.0,0.041736227045075125,0.0,2014-03-13 12:46:09,2396,0.24874791318864775,0.0,0.0,0.7095158597662772,0.0,2014-03-13 12:46:10,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2014-03-13 12:46:12,400,1.0,0.0,0.0,0.0,0.0,2014-03-13 12:46:13,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2014-03-13 12:46:19,200,1.0,0.0,0.0,0.0,0.0,2014-03-13 12:46:20,0.0,0.0
0.0845902330977745,0.0,0.06328446366417044,0.0,0.20071722392152727,2014-03-13 12:46:20,9481,0.0,0.4614492142179095,0.18995886509861828,0.0,0.0,2014-03-13 12:46:21,0.0,0.0
0.2397571041770721,0.0,0.2481533082726532,0.043447858889093346,0.03996740359086249,2014-03-13 12:46:25,190205,0.004058778686154413,0.03732814594779317,0.3527772666333693,0.034510133803002024,0.0,2014-03-13 12:46:26,0.0,0.0
0.0,0.0,0.0,0.2817238627294493,0.0,2014-03-13 12:46:26,21301,0.215952302708793,0.0,0.0,0.43659922069386414,0.0,2014-03-13 12:46:27,0.06572461386789352,0.0
0.0,0.0,0.0,0.0,0.0,2014-03-13 12:46:27,841,1.0,0.0,0.0,0.0,0.0,2014-03-13 12:46:28,0.0,0.0
0.0,0.0,0.0,0.36363636363636365,0.2727272727272727,2014-03-13 12:46:39,1100,0.0,0.0,0.36363636363636365,0.0,0.0,2014-03-13 12:46:40,0.0,0.0
0.0,0.0,0.0,1.0,0.0,2014-03-13 12:46:43,4300,0.0,0.0,0.0,0.0,0.0,2014-03-13 12:46:44,0.0,0.0
0.13287059990084282,0.0,0.16722855726326227,0.0004957858205255329,0.0,2014-03-13 12:46:45,201700,0.03455627169062965,0.0,0.6598909271194844,0.00495785820525533,0.0,2014-03-13 12:46:46,0.0,0.0
0.003202700997097059,0.0,0.0015776852202448568,0.0694181496907737,0.2745803357314149,2014-03-13 12:46:48,63384,0.019405528209011737,0.22836993563044303,0.28669695822289537,0.020509907863183137,0.09623879843493627,2014-03-13 12:46:49,0.0,0.0
0.0,0.0,1.0,0.0,0.0,2014-03-13 12:46:52,61,0.0,0.0,0.0,0.0,0.0,2014-03-13 12:46:53,0.0,0.0
0.0,0.0,1.0,0.0,0.0,2014-03-13 12:46:58,116,0.0,0.0,0.0,0.0,0.0,2014-03-13 12:46:59,0.0,0.0
0.0,0.0,0.0,0.2727272727272727,0.0,2014-03-13 12:46:59,1100,0.0,0.0,0.7272727272727273,0.0,0.0,2014-03-13 12:47:00,0.0,0.0
0.0,0.0,1.0,0.0,0.0,2014-03-13 12:47:00,4000,0.0,0.0,0.0,0.0,0.0,2014-03-13 12:47:01,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2014-03-13 12:47:05,100,0.0,0.0,0.0,0.0,0.0,2014-03-13 12:47:06,1.0,0.0
0.2872939246805774,0.0,0.30016402150918425,0.02341034267448254,0.14135205912229853,2014-03-13 12:47:14,214606,0.03549760957289172,0.058325489501691474,0.083096465150089,0.02807004463994483,0.04185810275574774,2014-03-13 12:47:15,0.0,0.0009319403930924578
0.0,0.0,1.0,0.0,0.0,2014-03-13 12:47:18,100,0.0,0.0,0.0,0.0,0.0,2014-03-13 12:47:19,0.0,0.0
0.2602171682626539,0.0,0.013124145006839946,0.0,0.0728454172366621,2014-03-13 12:47:22,23392,0.004274965800273598,0.23901333789329685,0.39342510259917923,0.0,0.012824897400820793,2014-03-13 12:47:23,0.0,0.004274965800273598
0.0,0.0,0.0,0.47619047619047616,0.0,2014-03-13 12:47:23,2100,0.0,0.0,0.0,0.5238095238095238,0.0,2014-03-13 12:47:24,0.0,0.0
0.0,0.0,0.8837209302325582,0.0,0.0,2014-03-13 12:47:26,4300,0.11627906976744186,0.0,0.0,0.0,0.0,2014-03-13 12:47:27,0.0,0.0
0.0,0.0,0.0,1.0,0.0,2014-03-13 12:47:27,200,0.0,0.0,0.0,0.0,0.0,2014-03-13 12:47:28,0.0,0.0
0.0,0.0,0.0,1.0,0.0,2014-03-13 12:47:28,100,0.0,0.0,0.0,0.0,0.0,2014-03-13 12:47:29,0.0,0.0
0.3234584671112209,0.0,0.23253066600806785,0.02817156499547213,0.16565407096402404,2014-03-13 12:47:31,242940,0.029636947394418373,0.07072528196262452,0.10403391783979583,0.029653412365193053,0.015724047089816416,2014-03-13 12:47:32,0.00041162426936692186,0.0
0.0,0.0,0.5,0.5,0.0,2014-03-13 12:47:32,200,0.0,0.0,0.0,0.0,0.0,2014-03-13 12:47:33,0.0,0.0
0.0,0.0,0.0,1.0,0.0,2014-03-13 12:47:33,800,0.0,0.0,0.0,0.0,0.0,2014-03-13 12:47:34,0.0,0.0
0.0,0.0,0.0,0.32088285229202035,0.0,2014-03-13 12:47:34,1767,0.0,0.0,0.0,0.6791171477079796,0.0,2014-03-13 12:47:35,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2014-03-13 12:47:36,200,0.0,0.0,0.0,1.0,0.0,2014-03-13 12:47:37,0.0,0.0
0.0,0.0,1.0,0.0,0.0,2014-03-13 12:47:45,1600,0.0,0.0,0.0,0.0,0.0,2014-03-13 12:47:46,0.0,0.0
0.21930318635339555,0.0,0.41841004184100417,0.034528886385580944,0.0,2014-03-13 12:47:46,99424,0.2393788220148053,0.009052140328290955,0.027025667846797555,0.05230125523012552,0.0,2014-03-13 12:47:47,0.0,0.0
0.5,0.0,0.125,0.0,0.0,2014-03-13 12:47:47,800,0.0,0.375,0.0,0.0,0.0,2014-03-13 12:47:48,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2014-03-13 12:47:48,400,0.0,1.0,0.0,0.0,0.0,2014-03-13 12:47:49,0.0,0.0
0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,2014-03-13 12:47:49,300,0.0,0.3333333333333333,0.0,0.0,0.0,2014-03-13 12:47:50,0.0,0.0
0.2,0.0,0.4,0.0,0.2,2014-03-13 12:47:50,500,0.0,0.0,0.2,0.0,0.0,2014-03-13 12:47:51,0.0,0.0
0.0,0.0,1.0,0.0,0.0,2014-03-13 12:47:51,200,0.0,0.0,0.0,0.0,0.0,2014-03-13 12:47:52,0.0,0.0
0.0,0.0,1.0,0.0,0.0,2014-03-13 12:47:52,600,0.0,0.0,0.0,0.0,0.0,2014-03-13 12:47:53,0.0,0.0
0.0,0.0,0.3333333333333333,0.0,0.0,2014-03-13 12:47:53,300,0.0,0.0,0.0,0.6666666666666666,0.0,2014-03-13 12:47:54,0.0,0.0
0.0,0.0,0.7777777777777778,0.0,0.1111111111111111,2014-03-13 12:47:55,900,0.0,0.0,0.1111111111111111,0.0,0.0,2014-03-13 12:47:56,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2014-03-13 12:47:56,100,0.0,0.0,0.0,1.0,0.0,2014-03-13 12:47:57,0.0,0.0
0.014084507042253521,0.0,0.014084507042253521,0.0,0.28169014084507044,2014-03-13 12:47:57,7100,0.0,0.5633802816901409,0.1267605633802817,0.0,0.0,2014-03-13 12:47:58,0.0,0.0
0.0,0.0,0.0,0.0,0.024390243902439025,2014-03-13 12:47:58,4100,0.0,0.0,0.975609756097561,0.0,0.0,2014-03-13 12:47:59,0.0,0.0
0.0,0.0,1.0,0.0,0.0,2014-03-13 12:47:59,400,0.0,0.0,0.0,0.0,0.0,2014-03-13 12:48:00,0.0,0.0
0.0,0.0,1.0,0.0,0.0,2014-03-13 12:48:00,700,0.0,0.0,0.0,0.0,0.0,2014-03-13 12:48:01,0.0,0.0
0.5465860133165064,0.0,0.02611079681448279,0.05222159362896558,0.13068453805648636,2014-03-13 12:48:01,22979,0.0,0.0,0.23569345924539797,0.008703598938160929,0.0,2014-03-13 12:48:02,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2014-03-13 12:48:06,1000,0.0,0.0,1.0,0.0,0.0,2014-03-13 12:48:07,0.0,0.0
0.08478734253976129,0.0,0.2473882962595441,0.033076986686512856,0.2284586124204085,2014-03-13 12:48:07,145116,0.019515422145042587,0.1262920697924419,0.24187546514512528,0.011714766118139971,0.0020673116679070535,2014-03-13 12:48:08,0.004823727225116458,0.0
0.0,0.0,0.0,1.0,0.0,2014-03-13 12:48:24,301,0.0,0.0,0.0,0.0,0.0,2014-03-13 12:48:25,0.0,0.0
0.0,0.0,0.0,1.0,0.0,2014-03-13 12:48:26,1000,0.0,0.0,0.0,0.0,0.0,2014-03-13 12:48:27,0.0,0.0
0.0,0.0,0.0,1.0,0.0,2014-03-13 12:48:34,2807,0.0,0.0,0.0,0.0,0.0,2014-03-13 12:48:35,0.0,0.0
0.0,0.0,0.0,1.0,0.0,2014-03-13 12:48:35,100,0.0,0.0,0.0,0.0,0.0,2014-03-13 12:48:36,0.0,0.0
0.3443430128404544,0.0,0.38832451915340965,0.017378058591948166,0.0,2014-03-13 12:48:37,93221,0.0,0.0,0.226343849561794,0.022527112989562437,0.0,2014-03-13 12:48:38,0.0010834468628313364,0.0
0.07652546848245291,0.0,0.13922450351261823,0.0,0.03840675958968778,2014-03-13 12:48:39,62489,0.2545728048136472,0.11374801965145866,0.2940837587415385,0.07705356142681112,0.0,2014-03-13 12:48:40,0.0031845604826449456,0.003200563299140649
0.0,0.0,0.8888888888888888,0.0,0.0,2014-03-13 12:48:49,900,0.1111111111111111,0.0,0.0,0.0,0.0,2014-03-13 12:48:50,0.0,0.0
0.0,0.0,1.0,0.0,0.0,2014-03-13 12:48:50,4200,0.0,0.0,0.0,0.0,0.0,2014-03-13 12:48:51,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2014-03-13 12:48:51,100,0.0,0.0,0.0,0.0,1.0,2014-03-13 12:48:52,0.0,0.0
0.22459070154637875,0.0,0.10973487046240005,0.0,0.09596125223884362,2014-03-13 12:48:54,39641,0.0,0.3501929820135718,0.2119522716379506,0.0,0.0050452814005701166,2014-03-13 12:48:55,0.0,0.0025226407002850583
0.58721183123097,0.0,0.0,0.41278816876903,0.0,2014-03-13 12:48:57,4598,0.0,0.0,0.0,0.0,0.0,2014-03-13 12:48:58,0.0,0.0
0.5496924369573561,0.0,0.10725807288154933,0.006223872701057021,0.10529755298071637,2014-03-13 12:48:59,96403,0.02074624233685674,0.05933425308341027,0.14833563270852568,0.0031119363505285103,0.0,2014-03-13 12:49:00,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2014-03-13 12:49:00,100,0.0,0.0,0.0,1.0,0.0,2014-03-13 12:49:01,0.0,0.0
0.415806285509814,0.0,0.16694739965613845,0.014400293242335117,0.10718618270044772,2014-03-13 12:49:04,229162,0.006981960359920056,0.08563374381441949,0.15373403967498975,0.011345685584870091,0.03796440945706531,2014-03-13 12:49:05,0.0,0.0
0.0,0.0,0.0,0.1416029453412631,0.0,2014-03-13 12:49:06,3531,0.6230529595015576,0.0,0.05664117813650524,0.17870291702067403,0.0,2014-03-13 12:49:07,0.0,0.0
0.0,0.0,1.0,0.0,0.0,2014-03-13 12:49:08,120,0.0,0.0,0.0,0.0,0.0,2014-03-13 12:49:09,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2014-03-13 12:49:09,500,1.0,0.0,0.0,0.0,0.0,2014-03-13 12:49:10,0.0,0.0
0.0,0.0,0.04397537379067722,0.9120492524186455,0.0,2014-03-13 12:49:16,2274,0.0,0.0,0.0,0.04397537379067722,0.0,2014-03-13 12:49:17,0.0,0.0
0.4158770306586448,0.0,0.2712690279805466,0.0,0.10185142134481444,2014-03-13 12:49:24,107539,0.030686541626758664,0.10121909260826305,0.06328866736718772,0.01301853281135216,0.002789685602432606,2014-03-13 12:49:25,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2014-03-13 12:49:26,1418,1.0,0.0,0.0,0.0,0.0,2014-03-13 12:49:27,0.0,0.0
0.0,0.0,0.0,0.6013745704467354,0.0,2014-03-13 12:49:47,1164,0.39862542955326463,0.0,0.0,0.0,0.0,2014-03-13 12:49:48,0.0,0.0
0.019390581717451522,0.0,0.31301939058171746,0.1634349030470914,0.0,2014-03-13 12:49:49,36100,0.2770083102493075,0.0,0.002770083102493075,0.22437673130193905,0.0,2014-03-13 12:49:50,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2014-03-13 12:49:52,300,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,2014-03-13 12:49:53,0.0,0.0
0.0,0.0,0.7799779977997799,0.0,0.0,2014-03-13 12:49:54,909,0.0,0.0,0.22002200220022003,0.0,0.0,2014-03-13 12:49:55,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2014-03-13 12:49:58,260,0.0,0.0,0.0,1.0,0.0,2014-03-13 12:49:59,0.0,0.0
0.0,0.0,0.5693069306930693,0.0,0.0,2014-03-13 12:49:59,4040,0.09900990099009901,0.0,0.0,0.3316831683168317,0.0,2014-03-13 12:50:00,0.0,0.0
1.0,0.0,0.0,0.0,0.0,2014-03-13 12:50:03,100,0.0,0.0,0.0,0.0,0.0,2014-03-13 12:50:04,0.0,0.0
0.0013966480446927375,0.0,0.027430167597765363,0.3147486033519553,0.0111731843575419,2014-03-13 12:50:08,71600,0.006983240223463687,0.013966480446927373,0.6089385474860335,0.015363128491620111,0.0,2014-03-13 12:50:09,0.0,0.0
0.0,0.0,0.0,0.09487666034155598,0.47438330170777987,2014-03-13 12:50:09,1054,0.0,0.0,0.33586337760910817,0.09487666034155598,0.0,2014-03-13 12:50:10,0.0,0.0
0.21804511278195488,0.0,0.007518796992481203,0.0,0.0,2014-03-13 12:50:10,13300,0.007518796992481203,0.5526315789473685,0.16165413533834586,0.05263157894736842,0.0,2014-03-13 12:50:11,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2014-03-13 12:50:13,972,0.0,1.0,0.0,0.0,0.0,2014-03-13 12:50:14,0.0,0.0
0.07306836015912989,0.0,0.30110587977663417,0.0,0.25924303806708276,2014-03-13 12:50:17,27399,0.0,0.18774407825103107,0.17153910726668856,0.0,0.007299536479433556,2014-03-13 12:50:18,0.0,0.0
0.0,0.0,0.0,0.17921146953405018,0.0,2014-03-13 12:50:25,11160,0.17025089605734767,0.0,0.07168458781362007,0.578853046594982,0.0,2014-03-13 12:50:26,0.0,0.0
0.0,0.0,0.0,1.0,0.0,2014-03-13 12:50:26,100,0.0,0.0,0.0,0.0,0.0,2014-03-13 12:50:27,0.0,0.0
